name,width,height,result
371016012.png,611,797,0
310010204.png,331,449,1
360032072.png,761,922,1
370311082.png,441,551,1
310011131.png,339,448,1
370908031.png,284,308,1
370325132.png,441,551,0
360008082.png,268,363,1
340010111.png,359,462,1
320012271.png,416,421,1
370322161.png,441,551,1
360031143.png,508,695,0
360005751.png,697,964,1
340010221.png,369,469,0
350033371.png,203,277,1
320012011.png,360,364,1
370307071.png,441,551,1
330001163.png,261,319,0
320007381.png,238,320,1
370726042.png,393,492,0
370310262.png,390,543,0
350016102.png,258,323,1
371206051.png,260,302,0
350011082.png,277,383,0
371402261.png,330,451,1
370716081.png,232,284,0
350002191.png,207,268,1
370110043.png,271,378,0
371401252.png,318,442,0
370808191.png,396,630,1
370703141.png,364,412,1
370709101.png,425,480,0
371401152.png,319,453,0
371014022.png,380,480,0
370303182.png,441,551,1
370804082.png,688,928,1
310010191.png,331,449,0
320009203.png,351,528,1
371302011.png,474,569,1
360022031.png,417,556,0
340024173.png,591,709,1
370614083.png,246,305,1
370808123.png,399,651,1
371201092.png,259,302,1
370403132.png,426,596,0
330002012.png,378,536,0
370511032.png,328,443,1
340019041.png,324,532,0
310001311.png,456,609,0
370301501.png,474,680,1
370504011.png,338,477,1
370605212.png,533,647,0
320003391.png,427,593,1
370516061.png,252,346,1
310003022.png,356,475,1
370714111.png,261,319,0
371002081.png,633,863,1
370515043.png,294,401,1
371008011.png,697,906,0
330004393.png,370,460,1
310004423.png,330,444,0
371001063.png,355,391,0
340006041.png,413,531,1
370408102.png,427,476,0
330011192.png,497,620,1
360020083.png,508,680,0
370810072.png,500,600,1
310004211.png,399,529,0
360002051.png,406,522,1
370512021.png,306,406,1
310012312.png,402,533,0
370501141.png,661,787,0
371008021.png,716,909,0
310007101.png,359,479,0
370721082.png,170,236,0
370101021.png,354,482,0
350029091.png,203,278,0
360005321.png,543,650,1
320024032.png,405,472,1
320009201.png,355,534,0
370110021.png,279,378,0
350012072.png,527,730,0
3200021051.png,344,474,1
360005353.png,768,971,0
350037171.png,203,277,1
370706031.png,418,526,1
370711022.png,385,435,0
310012272.png,404,548,1
371301312.png,408,490,0
370705072.png,394,469,0
370326181.png,91,114,1
370901181.png,399,491,1
310012216.png,415,547,0
340012051.png,531,709,1
340012031.png,531,709,1
370511042.png,344,485,1
360021021.png,399,451,1
370601152.png,247,337,0
360002332.png,395,539,0
350029083.png,203,278,0
370801042.png,410,527,1
350019132.png,207,268,0
350036021.png,512,701,1
370101081.png,354,482,1
370505061.png,300,375,0
370409121.png,221,291,1
320011491.png,236,330,1
370506041.png,391,521,1
371301081.png,326,392,0
320021012.png,236,322,0
320005671.png,492,687,0
350031132.png,415,539,0
370705131.png,371,441,0
330008071.png,434,540,0
320002141.png,341,471,1
340006361.png,413,531,1
320005351.png,460,687,1
330010362.png,395,539,1
340026201.png,439,555,1
370802163.png,450,564,1
371302312.png,455,545,1
350002192.png,207,268,0
370716071.png,206,291,0
310001231.png,439,584,0
380102021.png,390,556,0
371204212.png,260,302,0
320002531.png,341,466,1
360012631.png,409,524,1
320028021.png,236,316,0
371201011.png,260,302,1
360035061.png,329,467,0
360027021.png,434,592,0
350037322.png,203,277,0
370603081.png,546,661,1
370218023.png,458,711,1
350002241.png,207,268,1
350003172.png,723,962,1
350031023.png,422,538,1
370307052.png,441,551,0
340004122.png,422,532,0
370608241.png,258,309,1
330001232.png,261,294,0
350035372.png,514,691,1
320010241.png,234,303,1
330011053.png,404,502,1
370809012.png,688,747,1
370320161.png,441,551,0
371301201.png,485,587,1
370301221.png,468,672,0
370309112.png,441,551,0
330012031.png,420,522,0
360012721.png,412,512,1
330003272.png,467,580,0
370303191.png,441,551,1
310006251.png,429,562,1
370720091.png,414,549,1
360007022.png,268,363,1
330002081.png,364,514,0
370316061.png,441,551,1
330004173.png,424,527,0
370218063.png,457,709,0
310009192.png,354,472,0
350017041.png,275,363,1
350002132.png,207,268,0
320011241.png,236,330,0
340019011.png,321,527,0
370805102.png,770,957,0
330002011.png,398,563,1
340006031.png,413,531,1
370711193.png,360,406,0
371302071.png,456,558,1
370101051.png,354,488,0
350019092.png,207,268,1
370614242.png,246,307,0
360009321.png,268,363,1
360001091.png,268,363,1
370701192.png,370,428,1
310003111.png,376,499,1
371001401.png,355,392,0
380101031.png,390,537,1
371001323.png,356,392,1
370503082.png,229,305,1
371001152.png,357,392,0
350002161.png,207,268,1
370319031.png,91,114,1
320001571.png,93,118,0
370706091.png,334,418,1
350001261.png,533,693,1
371002062.png,650,868,0
371302021.png,450,549,1
310010131.png,331,449,1
360006301.png,268,363,1
360013074.png,438,562,0
340027231.png,591,709,1
360010052.png,430,550,0
350035121.png,509,678,1
360005542.png,508,696,0
370905031.png,275,337,0
330002702.png,379,536,1
330011092.png,500,620,1
340005181.png,540,711,0
370705202.png,359,427,0
330008461.png,467,580,0
360012072.png,477,716,0
350028042.png,203,278,0
310007182.png,397,532,0
330008433.png,486,603,0
371202061.png,395,450,1
360003292.png,89,110,0
370810101.png,500,700,1
310011432.png,339,457,0
370311041.png,441,551,1
3200011231.png,100,116,0
340009022.png,236,330,0
360008071.png,268,363,1
370513082.png,252,346,1
360012262.png,412,524,0
370717031.png,281,357,1
360011382.png,268,363,0
330008371.png,500,621,0
370404081.png,70,98,0
320011451.png,236,330,0
370317232.png,441,551,1
310009092.png,354,472,0
370320101.png,441,551,1
370302191.png,441,551,1
370611151.png,235,286,1
330002133.png,387,544,1
370101262.png,354,475,0
340026011.png,231,284,0
370607151.png,254,309,0
320012173.png,359,364,1
360002271.png,562,739,1
320005801.png,482,687,1
350025011.png,160,254,1
320002182.png,341,451,0
370717131.png,275,352,1
370502151.png,316,395,0
360008581.png,268,363,1
340028261.png,418,527,0
370315121.png,441,551,1
320003052.png,426,593,1
370105052.png,465,617,0
340009071.png,236,330,0
310005111.png,346,461,0
310007332.png,387,515,0
370402072.png,400,529,1
310008191.png,331,449,1
330010131.png,371,530,1
370614191.png,245,307,1
3200021122.png,311,430,0
370502042.png,316,394,1
340004182.png,419,528,0
330002251.png,386,546,1
371009091.png,597,775,1
340019123.png,328,539,1
370513031.png,252,346,0
330010182.png,379,519,1
340019102.png,320,525,1
360014091.png,508,667,1
370101222.png,354,488,0
360037081.png,761,922,1
370218082.png,457,710,0
350037221.png,203,278,1
370801142.png,409,528,0
320006682.png,314,457,0
360031161.png,508,702,1
350033302.png,203,278,0
320018052.png,358,454,0
370602241.png,268,321,1
310009072.png,354,472,0
370803031.png,477,596,1
350033393.png,203,278,1
371016013.png,624,812,1
350009061.png,207,268,1
360009531.png,268,363,0
370310011.png,390,543,1
370802091.png,451,588,1
310005251.png,369,490,1
371206071.png,260,302,1
370604142.png,399,510,0
330008151.png,435,540,0
370713222.png,366,461,0
340027131.png,591,709,1
370105031.png,439,583,0
370314171.png,275,314,1
350017072.png,276,357,1
320009161.png,354,534,0
350032262.png,203,277,1
370803014.png,494,582,1
340020033.png,308,506,0
370406151.png,111,143,0
370403151.png,473,562,0
370729061.png,386,483,0
370607031.png,243,294,1
340006012.png,413,531,0
371303221.png,451,543,1
370320061.png,441,551,1
340008271.png,482,634,1
370501202.png,661,787,1
370612072.png,548,668,0
350023071.png,160,254,1
360020031.png,508,692,1
370319041.png,91,114,1
330008412.png,455,564,1
370618091.png,280,349,0
370314151.png,551,630,1
370726011.png,381,478,1
370302254.png,441,551,0
310004342.png,335,447,0
370502141.png,316,395,0
320003503.png,427,592,1
370701501.png,393,453,1
340002061.png,411,518,1
320001971.png,94,114,1
330001342.png,261,319,1
330002721.png,402,570,1
360005832.png,508,682,1
360012251.png,410,523,0
371204021.png,260,302,1
370906122.png,256,351,0
371204171.png,260,302,0
350001011.png,531,714,1
371014012.png,380,480,0
370319061.png,91,114,1
371303172.png,434,522,1
330002603.png,382,539,0
320010062.png,234,291,1
371301372.png,434,523,0
320006561.png,353,513,1
360006031.png,268,363,1
360031173.png,622,825,1
330004341.png,357,443,1
320005491.png,322,375,1
370802021.png,478,650,0
370614131.png,243,305,1
370101213.png,354,472,1
330001151.png,261,319,0
370717092.png,269,348,0
371201161.png,260,302,1
370605063.png,533,646,0
370904081.png,411,403,1
370606043.png,249,303,0
330009082.png,435,533,1
370410071.png,473,626,1
370908051.png,284,297,1
370103031.png,283,377,0
310002102.png,441,551,1
370501312.png,661,787,1
371402361.png,329,451,0
310012352.png,425,557,0
350016032.png,275,362,1
360035103.png,330,466,0
370910081.png,379,487,1
370502084.png,316,394,0
350019112.png,207,268,1
340011172.png,548,781,0
320026011.png,214,273,0
320008131.png,375,561,1
340004104.png,401,505,0
370503183.png,251,338,0
371207131.png,377,430,1
320004391.png,473,644,0
370502222.png,300,395,1
350001142.png,531,702,1
360013172.png,431,552,1
360016032.png,101,122,0
310001082.png,451,599,1
330002441.png,395,556,0
350010072.png,207,268,0
310002191.png,437,551,0
380103021.png,390,563,1
380105032.png,390,554,1
370502221.png,316,395,0
370605091.png,533,650,0
360013081.png,447,572,0
370701051.png,372,429,1
340029032.png,261,301,1
320001041.png,96,120,1
370326081.png,91,114,1
370306021.png,441,551,0
350030072.png,200,276,0
330004172.png,455,564,1
360012181.png,512,704,1
340008302.png,482,634,1
370302071.png,441,551,1
360002041.png,578,731,0
360022071.png,442,564,1
371205121.png,399,454,1
370301061.png,459,657,0
350031121.png,422,543,1
330001571.png,261,303,1
370411021.png,210,280,0
360002373.png,406,527,0
320001732.png,97,123,1
380203042.png,341,448,1
380202032.png,358,476,0
350037311.png,203,278,0
330011162.png,494,621,1
370701762.png,365,420,0
340003021.png,448,591,1
310006131.png,350,466,0
370412041.png,376,498,1
360005693.png,748,1017,1
370709121.png,393,443,1
371001452.png,356,392,1
350014041.png,547,732,0
360008391.png,268,363,1
370310402.png,390,543,1
370201201.png,411,559,0
360008041.png,268,363,1
310002281.png,437,546,1
320005431.png,482,687,0
330009092.png,416,517,1
340012321.png,411,548,1
330003231.png,435,540,1
360013083.png,444,587,0
371201201.png,260,302,0
370702082.png,400,503,0
340027252.png,591,709,1
371203092.png,432,492,1
360003171.png,84,102,1
370311181.png,441,551,1
371402422.png,326,438,0
340009241.png,236,330,1
370802221.png,462,659,1
370712052.png,418,495,0
310002173.png,440,551,0
350030041.png,200,276,1
320024042.png,391,455,0
370902063.png,246,316,0
370301052.png,454,651,0
320011033.png,236,330,0
371001312.png,356,391,1
370711121.png,362,410,0
350014083.png,535,695,1
370719071.png,479,380,0
340018042.png,444,570,1
370310321.png,390,543,1
320025041.png,99,134,1
370907051.png,284,369,1
360009551.png,268,363,1
370315201.png,441,551,0
320003891.png,427,593,0
370201221.png,384,519,1
330009052.png,357,443,0
320006341.png,290,421,0
350035192.png,518,651,1
320010161.png,234,312,0
360002252.png,377,502,0
360037061.png,404,489,1
320018031.png,413,511,1
370511091.png,325,471,1
330002641.png,379,528,0
370402221.png,400,534,1
310012391.png,403,536,1
350013041.png,247,327,0
370701661.png,368,425,0
360002173.png,541,718,0
340027382.png,472,591,0
370307061.png,441,551,0
370322133.png,441,551,0
370301662.png,446,639,0
350001282.png,531,706,1
360003111.png,78,98,0
370905121.png,233,315,1
350007151.png,203,278,0
340012011.png,405,559,0
330011101.png,442,549,0
350007114.png,203,278,0
320005612.png,322,375,0
310003191.png,401,539,1
340026171.png,225,287,1
360010102.png,367,469,0
360005523.png,508,654,1
350030052.png,200,276,1
360005051.png,752,968,0
320005341.png,318,430,1
370906011.png,227,324,1
380101072.png,390,533,1
330002832.png,399,560,0
320003441.png,366,508,1
370703051.png,358,405,1
370721024.png,170,223,0
370605261.png,471,562,0
350032211.png,203,278,0
370401292.png,413,551,0
350007251.png,203,277,1
370613102.png,260,317,1
371003051.png,350,450,1
360013171.png,479,621,0
320005691.png,492,687,1
370326042.png,91,114,0
360009581.png,268,363,1
350010042.png,207,268,1
330002061.png,395,557,1
320004082.png,484,641,0
360009052.png,268,363,1
370603222.png,548,671,0
340026071.png,227,284,0
340027141.png,591,709,1
320002202.png,375,514,1
370804231.png,695,906,1
370602111.png,244,292,0
330010312.png,341,424,0
310003352.png,376,497,0
370509132.png,411,533,1
370302231.png,441,551,0
371011012.png,311,320,1
370101151.png,354,480,1
370503232.png,260,324,0
350034421.png,534,676,1
350033041.png,203,277,1
320013261.png,354,496,1
370413081.png,413,551,0
370803263.png,481,596,1
310010291.png,331,449,1
350028071.png,203,277,1
340006292.png,413,531,1
370716122.png,234,286,1
330012121.png,420,522,1
340004192.png,411,518,0
350036061.png,530,664,0
330002682.png,391,547,0
371201221.png,260,302,1
370404141.png,71,94,0
330010122.png,363,497,0
340008172.png,482,634,1
370110072.png,283,378,0
370718011.png,360,483,1
370605131.png,447,540,1
370411101.png,212,280,1
320004361.png,489,645,1
370503113.png,270,364,0
350009082.png,207,268,0
371202011.png,432,492,1
370315095.png,441,551,0
370517101.png,387,546,1
371204242.png,260,302,0
320004252.png,514,688,0
330008482.png,443,548,0
370612242.png,519,631,1
320003051.png,426,593,0
320006231.png,343,496,0
371402391.png,333,444,1
320025111.png,99,120,1
370906082.png,226,320,0
370912062.png,109,139,0
320013451.png,354,496,0
370602132.png,257,307,0
370411081.png,200,300,0
340011071.png,559,746,0
370316232.png,441,551,0
370802111.png,499,663,1
370405051.png,307,409,1
371202052.png,427,487,1
350031062.png,365,462,0
320009061.png,352,530,0
371402092.png,320,456,1
360011313.png,268,363,1
370512042.png,306,411,1
340005081.png,541,758,0
370316111.png,441,551,1
340007152.png,413,531,0
340005191.png,550,719,1
370505063.png,315,387,0
330001661.png,261,308,1
370201122.png,415,575,1
340009362.png,236,330,1
360033011.png,160,250,1
360011272.png,268,363,0
370111032.png,354,471,1
371206021.png,260,302,1
350034371.png,528,703,1
370903082.png,414,462,0
360003251.png,83,97,1
330004352.png,417,518,1
340015101.png,522,755,1
370803082.png,479,581,1
370412031.png,367,501,0
350007131.png,203,278,1
370726052.png,400,489,0
350003193.png,771,982,0
360013102.png,457,584,0
360026062.png,465,554,1
370309142.png,441,551,0
360010121.png,413,528,1
310004132.png,329,472,0
330011171.png,499,620,1
370404082.png,71,99,1
371301051.png,401,482,0
360005862.png,508,683,1
360005121.png,508,676,1
370501111.png,661,787,1
310006014.png,397,541,1
370314162.png,551,630,0
370314191.png,275,314,1
370714041.png,273,329,1
371301471.png,416,500,1
370308153.png,441,551,1
320013141.png,354,496,1
320010211.png,234,327,1
330009093.png,375,467,0
350001061.png,531,711,1
370710022.png,333,377,0
360006062.png,268,363,0
310008292.png,331,449,1
370614231.png,248,309,1
340025091.png,345,474,0
360008691.png,268,363,1
340020011.png,330,541,1
370608201.png,276,328,0
380104032.png,390,558,1
370403232.png,563,600,1
371303151.png,498,599,1
370811013.png,711,947,1
320003221.png,427,593,1
320006032.png,308,450,1
370608161.png,276,327,1
370701462.png,389,448,0
370709022.png,406,458,1
340007012.png,413,531,0
350027103.png,203,278,1
320014104.png,236,330,0
360030172.png,408,545,0
360009272.png,268,363,0
370715022.png,286,354,0
370405092.png,259,325,1
360036011.png,827,1005,0
320020023.png,454,621,0
370505121.png,286,373,1
310005082.png,405,540,0
370719092.png,500,389,0
370801282.png,422,522,0
370504213.png,370,521,0
370909071.png,367,423,1
360009161.png,268,363,1
370507161.png,579,768,1
370506172.png,391,520,1
370307072.png,441,551,0
370603171.png,545,660,1
360012702.png,406,505,1
320008071.png,396,588,0
370806042.png,810,863,0
340007023.png,413,531,0
350002171.png,207,268,0
310002221.png,440,551,1
371003032.png,350,450,1
370716101.png,216,284,1
320024081.png,419,488,1
370608202.png,251,299,1
310001042.png,438,581,0
371402102.png,320,454,0
3200011001.png,102,125,0
371201172.png,260,302,0
330009231.png,370,460,0
320001161.png,95,120,0
340009111.png,236,330,0
360002171.png,552,706,0
370612062.png,549,672,1
320014161.png,244,330,1
370804191.png,677,930,1
371301402.png,384,462,0
370201032.png,392,535,0
360009251.png,268,363,1
370727063.png,390,491,0
340007141.png,413,531,1
370609221.png,248,300,0
350003192.png,753,1019,1
370803211.png,480,585,0
360003132.png,90,95,1
370710074.png,319,360,0
371401281.png,316,468,0
370505052.png,318,405,1
370910071.png,417,501,1
370517172.png,424,585,0
370606032.png,249,301,0
370726072.png,363,442,0
330008091.png,425,529,0
370201161.png,416,531,0
370721022.png,181,235,0
370721072.png,181,236,0
370701252.png,360,415,0
340026111.png,221,280,0
350002102.png,207,268,1
360032111.png,761,923,1
370314052.png,551,630,1
330009253.png,400,497,0
310004361.png,268,495,0
370401201.png,413,551,0
370306221.png,441,551,1
350031301.png,408,513,1
340026032.png,207,267,1
360012701.png,432,560,0
370501182.png,661,787,1
310006051.png,402,544,1
340005332.png,540,721,0
370717132.png,269,347,0
360025101.png,268,363,1
350016141.png,276,358,1
370310012.png,390,543,0
370602161.png,257,304,0
370702201.png,384,484,1
370411171.png,200,300,1
360030122.png,392,555,1
360012131.png,474,653,1
370719032.png,491,380,1
370803231.png,568,724,0
360006281.png,270,365,1
350034351.png,521,674,0
320001801.png,90,127,0
320003122.png,427,593,1
320012061.png,414,420,1
370302172.png,441,551,0
